District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Latitude,Longitude,latitude1,longitude1,Age,gender,Year,Day,Month,Hour,Minute,Second,Level
LUCKNOW,P11042101481,C2,PS4,PHONE,Corona,Help For Other,26.863000000000003,81.018,26.914103251750102,81.13202063049799,27,M,2021,4,11,7,17,0,3
LUCKNOW,P11042101748,C2,PS4,PHONE,Corona,Suspect Found Infected,26.863000000000003,81.018,26.57969302902673,81.0560961259822,14,M,2021,4,11,7,56,0,3
LUCKNOW,P11042102250,C2,PS4,PHONE,Dispute,Dispute With Service Provider Or Vendor,26.86,81.023,26.81200493148245,81.12854798405368,42,M,2021,4,11,8,52,0,3
LUCKNOW,P11042103106,C2,PS4,PHONE,Corona,Suspect Found Infected,26.865,81.014,26.70312559811709,81.0722645510821,10,M,2021,4,11,10,9,0,3
LUCKNOW,P11042106432,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.872,80.997,26.144291082394904,81.26429099332395,36,F,2021,4,11,14,17,0,3
LUCKNOW,P11042106975,C2,PS4,PHONE,Small Fire,Farm Forest Agriculture,26.863000000000003,81.032,26.77569810123292,81.05662547248262,6,M,2021,4,11,14,57,0,2
LUCKNOW,P11042107286,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.871,81.023,26.50316392592143,81.25920715322133,14,F,2021,4,11,15,25,0,3
LUCKNOW,P11042109232,C2,PS4,PHONE,Dispute,Other Dispute,26.866,81.013,26.42179335674616,81.49623493872656,38,M,2021,4,11,18,25,0,3
LUCKNOW,P11042110483,C2,PS4,PHONE,Dispute,Other Dispute,26.865,81.027,26.31529381313882,81.2966935780446,43,F,2021,4,11,20,17,0,3
LUCKNOW,P11042111184,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,26.859,81.02199999999999,26.59525887071046,81.04449621459622,11,F,2021,4,11,21,0,0,3
LUCKNOW,P11042114305,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.868,81.002,26.735417482984875,81.26432473497701,27,F,2021,4,11,23,55,0,3
LUCKNOW,P12042100180,C2,PS4,PHONE,Unknown,Unknown,26.872,81.023,26.861416340523867,81.47935502869822,23,M,2021,4,12,0,15,0,3
LUCKNOW,P12042104513,C2,PS4,PHONE,Threat In Person,Threatening To Kill,26.868,81.013,26.216759716001167,81.31084348381698,35,F,2021,4,12,11,53,0,3
LUCKNOW,P12042105375,C2,PS4,PHONE,Threat In Person,Threatening To Kill,26.863000000000003,81.001,26.13563064710569,81.05289058415069,31,F,2021,4,12,13,0,0,3
LUCKNOW,P12042107348,C2,PS4,PHONE,Missing,Grp- Person Accident By Train ,26.869,80.999,26.910337268412853,81.36330618021837,18,F,2021,4,12,15,49,0,3
LUCKNOW,P12042107596,C2,PS4,PHONE,Threat In Person,Threatening To Kill,26.862,81.02,26.5882940297575,81.27064060412775,25,M,2021,4,12,16,12,0,3
LUCKNOW,P12042108613,C2,PS4,PHONE,Dispute,With Neighbor,26.873,81.006,26.918044709863373,81.03255829673584,34,F,2021,4,12,17,49,0,3
LUCKNOW,P12042109861,C2,PS4,PHONE,Excise Act Offenses,Iilegal Sale,26.867,81.028,26.828943592545816,81.02454730521013,5,F,2021,4,12,19,38,0,2
LUCKNOW,P12042111545,C2,PS4,PHONE,Dispute,Other Dispute,26.867,81.007,26.362677583227228,81.44595349016997,37,M,2021,4,12,21,29,0,3
LUCKNOW,P12042112345,C2,PS4,NERS112,Sos,Sos,26.873,81.006,26.56461138472492,81.16611615051987,36,F,2021,4,12,22,7,0,2
LUCKNOW,P12042112917,C2,PS4,PHONE,Dispute,Other Dispute,26.86,81.023,26.55856474736438,81.5781550074836,39,M,2021,4,12,22,35,0,3
LUCKNOW,P12042113241,C2,PS4,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.867,81.028,26.983783613748205,81.45118756902497,32,F,2021,4,12,22,52,0,2
LUCKNOW,P12042113831,C2,PS4,PHONE,Corona,Public Gathering,26.869,80.999,26.817338776830884,81.00909089611353,37,M,2021,4,12,23,30,0,3
LUCKNOW,P13042100033,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,26.862,81.001,26.44514324366999,81.48550063909947,23,F,2021,13,4,0,3,0,3
LUCKNOW,P13042100114,C2,PS4,PHONE,Corona,Public Gathering,26.866,80.999,26.290571552152,81.32614105742402,8,F,2021,13,4,0,12,0,3
LUCKNOW,P13042100131,C2,PS4,PHONE,Threat In Person,Threatening To Kill,26.868,81.006,26.635191983598315,81.2029341198124,36,F,2021,13,4,0,14,0,3
LUCKNOW,P13042102820,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,26.869,81.002,26.227514739143945,81.17518117981493,12,M,2021,13,4,9,28,0,3
LUCKNOW,P13042105474,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.858,81.02199999999999,26.136649081741783,81.33844317636087,28,F,2021,13,4,13,4,0,3
LUCKNOW,P13042106507,C2,PS4,1090,Police Help Required By 1090,Police Help Required By 1090,26.866,81.016,26.48293727512488,81.49872923271487,34,F,2021,13,4,14,15,0,3
LUCKNOW,P13042106552,C2,PS4,PHONE,Dispute,Other Dispute,26.863000000000003,80.999,26.477052072293624,81.58620363246403,36,F,2021,13,4,14,18,0,3
LUCKNOW,P13042107153,C2,PS4,PHONE,Unclaimed Information,Unclaimed Vehicle,26.865,81.023,26.508096716387293,81.51125219490149,22,M,2021,13,4,15,1,0,3
LUCKNOW,P13042107199,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.866,81.005,26.17500087024033,81.47445862040432,35,F,2021,13,4,15,4,0,3
LUCKNOW,P13042107347,C2,PS4,PHONE,Threat In Person,Attack,26.864,80.998,26.30517475837844,81.4077938542207,26,M,2021,13,4,15,16,0,3
LUCKNOW,P13042108209,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.868,81.01899999999999,26.545416181938343,81.58549661138595,32,F,2021,13,4,16,24,0,3
LUCKNOW,P13042110508,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,26.873,81.01,26.17277652313508,81.51156061006725,17,M,2021,13,4,19,46,0,3
LUCKNOW,P13042110890,C2,PS4,PHONE,Corona,Help For Other,26.866,81.013,26.25770008240669,81.19864217715643,36,F,2021,13,4,20,15,0,3
LUCKNOW,P13042114502,C2,PS4,PHONE,Dispute,Other Dispute,26.863000000000003,81.028,26.577289242262424,81.2747224403347,45,M,2021,13,4,23,52,0,3
LUCKNOW,P14042105589,C2,PS4,PHONE,Unclaimed Information,Unclaimed Vehicle,26.862,81.013,26.827250383005616,81.48619268840906,20,M,2021,14,4,13,16,0,3
LUCKNOW,P14042105704,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.873,81.015,26.26087288306829,81.23644640549888,12,M,2021,14,4,13,26,0,3
LUCKNOW,P14042107081,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,26.873,81.01899999999999,26.973471131713023,81.12566552992773,39,F,2021,14,4,15,35,0,3
LUCKNOW,P14042107313,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.857,81.01899999999999,26.26380944241883,81.3022887527776,6,F,2021,14,4,16,1,0,3
LUCKNOW,P14042108554,C2,PS4,PHONE,Threat In Person,Attack,26.864,81.015,26.338229782583905,81.38753886998671,13,M,2021,14,4,17,59,0,3
LUCKNOW,P15042100570,C2,PS4,TWITTER,Corona,Help For Other,26.867,81.013,26.95817508657928,81.52349839368242,47,F,2021,15,4,0,36,0,3
LUCKNOW,P15042105903,C2,PS4,PHONE,Corona,Suspect Found Infected,26.863000000000003,81.029,26.282059773096428,81.45279982658256,17,F,2021,15,4,11,40,0,3
LUCKNOW,P15042106550,C2,PS4,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,26.868,81.001,26.677319368794613,81.38769473603455,20,F,2021,15,4,12,28,0,3
LUCKNOW,P15042108901,C2,PS4,PHONE,Corona,Suspect Found Infected,26.866,81.028,26.517458281109366,81.16273691455667,29,M,2021,15,4,15,28,0,3
LUCKNOW,P15042109437,C2,PS4,TWITTER,Corona,Help For Other,26.868,81.017,26.55441290381908,81.30468669941443,9,F,2021,15,4,16,4,0,3
LUCKNOW,P15042109668,C2,PS4,PHONE,Corona,Suspect Found Infected,26.866,81.028,26.76881174206084,81.01096335459864,8,M,2021,15,4,16,17,0,3
LUCKNOW,P15042109793,C2,PS4,PHONE,Corona,Quarantine Violation,26.867,81.028,26.98212077522979,81.63918872535443,41,F,2021,15,4,16,23,0,3
LUCKNOW,P15042112457,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.862,81.02,26.810093107189893,81.2433817790236,14,M,2021,15,4,19,5,0,3
LUCKNOW,P15042113224,C2,PS4,TWITTER,Corona,Help For Other,26.863000000000003,81.029,26.977656664176934,81.6619291651298,49,F,2021,15,4,19,55,0,3
LUCKNOW,P15042114591,C2,PS4,TWITTER,Corona,Help For Other,26.873,81.023,26.83346213117521,81.1497186871272,48,M,2021,15,4,21,9,0,3
LUCKNOW,P15042115532,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,26.863000000000003,81.02,26.82892311991919,81.58540129743919,29,M,2021,15,4,21,51,0,2
LUCKNOW,P15042115553,C2,PS4,PHONE,Threat In Person,Threatening To Kill,26.859,81.029,26.62028220142045,81.0142945487677,22,M,2021,15,4,21,51,0,3
LUCKNOW,P15042116806,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,26.865,81.012,26.68668865953358,81.386056764315,14,M,2021,15,4,22,46,0,2
LUCKNOW,P15042117128,C2,PS4,TWITTER,Corona,Help For Other,26.873,81.023,26.907211435762125,81.46944328523263,16,F,2021,15,4,23,3,0,3
LUCKNOW,P15042117167,C2,PS4,PHONE,Dispute,Dispute Between Ride And Driver,26.873,81.024,26.94791484607672,81.44307317108995,45,M,2021,15,4,23,5,0,3
LUCKNOW,P15042117536,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,26.862,81.021,26.13616748223077,81.51067414891246,29,M,2021,15,4,23,29,0,2
LUCKNOW,P16042101004,C2,PS4,TWITTER,Corona,Help For Other,26.873,81.023,26.55945756661691,81.43355327527563,34,M,2021,16,4,3,36,0,3
LUCKNOW,P16042101495,C2,PS4,PHONE,Missing,Aadhar Card,26.872,80.99600000000001,26.889419134722377,81.54906578964751,44,M,2021,16,4,6,48,0,3
LUCKNOW,P16042102858,C2,PS4,PHONE,Unknown,Unknown,26.862,81.01,26.36018843829427,81.15094400894132,31,F,2021,16,4,9,13,0,3
LUCKNOW,P16042104246,C2,PS4,PHONE,Dispute,Other Dispute,26.869,81.002,26.85945280320128,81.23118796369779,7,M,2021,16,4,10,59,0,3
LUCKNOW,P16042104610,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.86,81.027,26.50838930949125,81.07449237734654,8,M,2021,16,4,11,30,0,3
LUCKNOW,P16042105519,C2,PS4,PHONE,Dispute,Other Dispute,26.864,81.02,26.190901358756665,81.23388423636042,16,F,2021,16,4,12,45,0,3
LUCKNOW,P16042105620,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,26.868,81.002,26.686532025380068,81.36362027525352,38,F,2021,16,4,12,53,0,3
LUCKNOW,P16042106590,C2,PS4,PHONE,Ndps Act Offenses,Trafficking,26.873,81.017,26.983533502847685,81.02548762595163,25,M,2021,16,4,14,15,0,1
LUCKNOW,P16042108270,C2,PS4,TWITTER,Unknown,Unknown,26.86,81.027,26.986328680134537,81.15064386279313,43,F,2021,16,4,16,37,0,3
LUCKNOW,P16042115469,C2,PS4,PHONE,Unknown,Unknown,26.868,81.003,26.856691587737163,81.47757730637977,14,M,2021,16,4,23,16,0,3
LUCKNOW,P17042101586,C2,PS4,PHONE,Corona,Help For Other,26.866,81.013,26.781240818631645,81.52538375972757,13,F,2021,17,4,6,17,0,3
LUCKNOW,P17042105892,C2,PS4,PHONE,Dispute,Other Dispute,26.869,81.016,26.42017158295817,81.58780509934925,46,M,2021,17,4,12,47,0,3
LUCKNOW,P17042105956,C2,PS4,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,26.869,80.999,26.79657529773747,81.43795146545223,24,M,2021,17,4,12,51,0,3
LUCKNOW,P17042106701,C2,PS4,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,26.869,80.999,26.8394143093284,81.47791266927011,26,M,2021,17,4,13,51,0,3
LUCKNOW,P17042107202,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.863000000000003,80.998,26.76553794522673,81.4902594301925,23,M,2021,17,4,14,40,0,3
LUCKNOW,P17042107722,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,26.868,81.0,26.476578990623832,81.35882783478931,29,M,2021,17,4,15,25,0,3
LUCKNOW,P17042108297,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.866,81.005,26.25828293995944,81.6367871576537,11,F,2021,17,4,16,15,0,3
LUCKNOW,P17042111246,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.87,81.018,26.4200047084622,81.55020153811296,48,M,2021,17,4,19,52,0,3
LUCKNOW,P17042111724,C2,PS4,PHONE,Female Sexual Harrassment,Teasing On Public Place,26.861,81.023,26.270350991745342,81.16947701236448,36,F,2021,17,4,20,19,0,2
LUCKNOW,P17042112642,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,26.865,80.998,26.50740089095223,81.19242181051136,11,M,2021,17,4,21,7,0,3
LUCKNOW,P17042113631,C2,PS4,EMRI108,Police Help Required By 108,Police Help Required By 108,26.87,81.014,26.41613313599101,81.22944317125297,23,M,2021,17,4,21,54,0,3
LUCKNOW,P18042100341,C2,PS4,PHONE,Domestic Violence,Husband To Beat Wife,26.869,80.999,26.392376158585005,81.63359460668893,14,M,2021,18,4,0,37,0,2
LUCKNOW,P18042100469,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,26.869,80.999,26.157355919912906,81.23865497197221,5,F,2021,18,4,1,0,0,3
LUCKNOW,P18042102870,C2,PS4,TWITTER,Corona,Help For Other,26.86,81.027,26.38548788195633,81.23999585641945,42,F,2021,18,4,8,53,0,3
LUCKNOW,P18042104551,C2,PS4,PHONE,Unclaimed Information,Unclaimed Men,26.869,80.999,26.773602160238656,81.60445843235546,20,M,2021,18,4,11,3,0,3
LUCKNOW,P18042105918,C2,PS4,TWITTER,Corona,Help For Other,26.869,81.01899999999999,26.31364411099544,81.3053429619446,49,F,2021,18,4,12,51,0,3
LUCKNOW,P18042107396,C2,PS4,PHONE,Dispute,Dispute With Service Provider Or Vendor,26.872,80.999,26.48335659253669,81.12024733468,5,F,2021,18,4,14,49,0,3
LUCKNOW,P18042108466,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,26.868,81.002,26.31194710066246,81.30962010465423,37,M,2021,18,4,16,20,0,3
LUCKNOW,P18042110320,C2,PS4,TWITTER,Corona,Help For Other,26.864,81.015,26.797858859925896,81.1780966181828,42,M,2021,18,4,18,52,0,3
LUCKNOW,P18042110778,C2,PS4,PHONE,Corona,Gathering Gambling Playing Cards,26.867,81.009,26.90430187844756,81.6332862913821,29,F,2021,18,4,19,27,0,3
LUCKNOW,P18042114241,C2,PS4,TWITTER,Dispute,Dispute In Hospital,26.864,81.015,26.242155219671893,81.11760055548106,36,F,2021,18,4,22,47,0,3
LUCKNOW,P18042114697,C2,PS4,TWITTER,Corona,Help For Other,26.868,81.0,26.422345999477884,81.01136047040309,33,M,2021,18,4,23,8,0,3
LUCKNOW,P19042101299,C2,PS4,TWITTER,Corona,Help For Other,26.868,81.0,26.31801903729016,81.36606119357845,37,M,2021,19,4,1,48,0,3
LUCKNOW,P19042104605,C2,PS4,TWITTER,Corona,Help For Other,26.864,81.023,26.740324201672053,81.43513107124208,39,F,2021,19,4,9,59,0,3
LUCKNOW,P19042107219,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.868,81.021,26.93590530911452,81.26082743836986,9,M,2021,19,4,12,33,0,3
LUCKNOW,P19042107378,C2,PS4,PHONE,Corona,Help For Other,26.863000000000003,81.02,26.38849610996243,81.05975761033135,18,M,2021,19,4,12,40,0,3
LUCKNOW,P19042109079,C2,PS4,PHONE,Medium Fire,Building Res Insti Auditorial Academic Professional Indus Storage Multiplex Etc,26.873,81.006,26.364878659112804,81.22983371050792,36,F,2021,19,4,13,55,0,2
LUCKNOW,P19042111133,C2,PS4,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,26.868,81.0,26.64314376408425,81.51750121503018,17,M,2021,19,4,15,29,0,3
LUCKNOW,P19042111236,C2,PS4,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,26.868,81.0,26.20186254149414,81.09023176623774,35,F,2021,19,4,15,34,0,3
LUCKNOW,P19042112592,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.859,81.02199999999999,26.61793757995257,81.06427329627799,25,M,2021,19,4,16,36,0,3
LUCKNOW,P19042112638,C2,PS4,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,26.873,81.023,26.624088814717062,81.19685577797428,9,M,2021,19,4,16,39,0,3
LUCKNOW,P19042114593,C2,PS4,PHONE,Dispute,Other Dispute,26.868,81.014,26.113042757892995,81.66401313342116,39,F,2021,19,4,18,21,0,3
LUCKNOW,P19042114827,C2,PS4,PHONE,Corona,Help For Other,26.866,81.005,26.76285570609577,81.41698579371973,35,F,2021,19,4,18,33,0,3
LUCKNOW,P19042115017,C2,PS4,PHONE,Threat In Person,Attack,26.87,81.018,26.9164078467868,81.4190487105518,42,M,2021,19,4,18,42,0,3
LUCKNOW,P19042115141,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.871,81.01899999999999,26.36767845831695,81.51134940163153,13,F,2021,19,4,18,49,0,3
LUCKNOW,P19042117477,C2,PS4,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,26.868,81.002,26.757042865749884,81.18946628389133,26,M,2021,19,4,20,51,0,3
LUCKNOW,P19042117706,C2,PS4,TWITTER,Information Against Other Government Departments,Notice Of Negligence In Work,26.868,81.002,26.215852649248404,81.26296041482715,11,M,2021,19,4,21,2,0,3
LUCKNOW,P19042120154,C2,PS4,PHONE,Dispute,Other Dispute,26.871,80.999,26.513429262228826,81.0156982551911,19,M,2021,19,4,22,48,0,3
LUCKNOW,P19042121091,C2,PS4,PHONE,Theft,Two Wheeler Vehicle,26.87,81.014,26.75832370209156,81.44340241822199,33,F,2021,19,4,23,45,0,3
LUCKNOW,P20042100057,C2,PS4,PHONE,Domestic Violence,Expellinghouse Wife By Husband Or Family Members From House,26.868,81.006,26.490932148297173,81.46599511319239,7,M,2021,20,4,0,6,0,2
LUCKNOW,P20042100294,C2,PS4,PHONE,Pollution,Pollution By Dj/Band/Cracker/Others Means,26.859,81.01899999999999,26.505780707094345,81.60967261815789,31,M,2021,20,4,0,31,0,0
LUCKNOW,P20042101661,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.873,81.023,26.14742510877178,81.41955391776095,41,M,2021,20,4,7,6,0,3
LUCKNOW,P20042103261,C2,PS4,PHONE,Theft,Other Location,26.87,81.007,26.89254688100756,81.38957907253912,18,M,2021,20,4,9,27,0,3
LUCKNOW,P20042106059,C2,PS4,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,26.873,81.006,26.14362683552745,81.65553012067065,37,F,2021,20,4,13,3,0,3
LUCKNOW,P20042108832,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Delay In Work,26.868,81.001,26.859371386389963,81.52315502892834,39,F,2021,20,4,16,33,0,3
LUCKNOW,P20042109323,C2,PS4,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Women,26.863000000000003,81.001,26.90634327459938,81.51550307238449,27,F,2021,20,4,17,9,0,3
LUCKNOW,P20042109573,C2,PS4,TWITTER,Corona,Help For Other,26.874,81.023,26.50914285823384,81.21061906243759,32,M,2021,20,4,17,27,0,3
LUCKNOW,P20042109611,C2,PS4,PHONE,Dispute,Other Dispute,26.864,81.013,26.703988419534497,81.44057076367615,7,M,2021,20,4,17,31,0,3
LUCKNOW,P20042110363,C2,PS4,PHONE,Unclaimed Information,In Public Vehicle,26.868,81.015,26.45487992409,81.30130856378365,41,M,2021,20,4,18,25,0,3
LUCKNOW,P20042113931,C2,PS4,PHONE,Corona,Suspect Found Infected,26.863000000000003,81.017,26.81151970678642,81.4206208662806,18,M,2021,20,4,21,44,0,3
LUCKNOW,P20042114004,C2,PS4,PHONE,Unknown,Unknown,26.861,81.023,26.4598584323018,81.50595309198707,38,M,2021,20,4,21,47,0,3
LUCKNOW,P20042114040,C2,PS4,PHONE,Unknown,Unknown,26.864,81.017,26.370269206944013,81.08822927703159,36,M,2021,20,4,21,48,0,3
LUCKNOW,P20042114378,C2,PS4,PHONE,Corona,Suspect Found Infected,26.863000000000003,81.017,26.841214979476103,81.2470090520404,15,M,2021,20,4,22,3,0,3
LUCKNOW,P20042114905,C2,PS4,PHONE,Dispute,Other Dispute,26.867,81.016,26.32281203616796,81.48048298837134,41,M,2021,20,4,22,25,0,3
LUCKNOW,P21042101867,C2,PS4,PHONE,Dispute,With Neighbor,26.867,81.016,26.88700303806776,81.39352333422902,5,M,2021,21,4,7,27,0,3
LUCKNOW,P21042102419,C2,PS4,PHONE,Theft,Business Establishment,26.873,81.013,26.996014237286964,81.36471780786457,37,F,2021,21,4,8,27,0,3
LUCKNOW,P21042105661,C2,PS4,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,26.866,81.005,26.332340583913982,81.45295863406199,7,F,2021,21,4,13,16,0,3
LUCKNOW,P21042106536,C2,PS4,PHONE,Dispute,Other Dispute,26.869,81.016,26.22279193627869,81.03717307568995,8,F,2021,21,4,14,39,0,3
LUCKNOW,P21042107081,C2,PS4,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,26.87,81.025,26.717271451978792,81.63932716828052,20,M,2021,21,4,15,31,0,3
LUCKNOW,P21042107326,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.865,81.024,26.70934348918948,81.1807610214342,32,F,2021,21,4,15,55,0,3
LUCKNOW,P21042109897,C2,PS4,PHONE,Dispute,Other Dispute,26.868,81.028,26.62748373933925,81.35375871678431,6,M,2021,21,4,19,34,0,3
LUCKNOW,P21042112328,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.867,81.014,26.2860921816628,81.52914575776326,5,F,2021,21,4,21,48,0,3
LUCKNOW,P21042112334,C2,PS4,PHONE,Threat In Person,Attack,26.859,81.02,26.84972682608361,81.13811897658601,15,M,2021,21,4,21,48,0,3
LUCKNOW,P21042112437,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.859,81.021,26.24039800160482,81.35550241625621,46,F,2021,21,4,21,53,0,3
LUCKNOW,P21042113768,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.862,81.021,26.70408067260044,81.38962320000644,16,F,2021,21,4,23,4,0,3
LUCKNOW,P22042100415,C2,PS4,TWITTER,Unknown,Unknown,26.87,81.025,26.16361903544112,81.13068524386124,47,F,2021,22,4,1,2,0,3
LUCKNOW,P22042100613,C2,PS4,PHONE,Dispute,Other Dispute,26.863000000000003,81.029,26.219508744840223,81.05388808679336,23,M,2021,22,4,1,55,0,3
LUCKNOW,P22042103454,C2,PS4,TWITTER,Unknown,Unknown,26.87,81.025,26.798446198496748,81.26787768295726,11,M,2021,22,4,10,32,0,3
LUCKNOW,P22042103705,C2,PS4,PHONE,Corona,Help For Other,26.863000000000003,81.02,26.76488150530833,81.34332700226173,34,F,2021,22,4,11,12,0,3
LUCKNOW,P22042104266,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.866,81.005,26.935305408667453,81.30394493486864,44,F,2021,22,4,12,28,0,3
LUCKNOW,P22042104401,C2,PS4,TWITTER,Dispute,Dispute In Hospital,26.868,81.0,26.68742985828813,81.60206306545514,7,M,2021,22,4,12,47,0,3
LUCKNOW,P22042106392,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,26.869,81.002,26.86711169878281,81.18132138015501,23,M,2021,22,4,17,3,0,3
LUCKNOW,P22042107516,C2,PS4,PHONE,Unclaimed Information,Unclaimed Men,26.872,80.997,26.1185314939626,81.25952481260717,11,F,2021,22,4,18,30,0,3
LUCKNOW,P22042108085,C2,PS4,PHONE,Accident,Hit And Run,26.861,81.023,26.337202948928905,81.07757080288194,17,F,2021,22,4,19,13,0,2
LUCKNOW,P22042108497,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.867,81.013,26.14450105076168,81.36014229162406,6,M,2021,22,4,19,45,0,3
LUCKNOW,P22042108810,C2,PS4,PHONE,Traffic Jam,Due To Illegal Parking,26.873,81.007,26.25840076964899,81.49465570031154,8,F,2021,22,4,20,9,0,0
LUCKNOW,P22042110008,C2,PS4,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.861,81.002,26.144803731494576,81.44892624075035,32,F,2021,22,4,21,17,0,2
LUCKNOW,P22042111614,C2,PS4,PHONE,Attempted Murder,Beaten With Lathi/Stick,26.868,81.006,26.369078886384163,81.13364777977961,47,F,2021,22,4,22,36,0,2
LUCKNOW,P23042100448,C2,PS4,PHONE,Threat In Person,Threatening To Kill,26.868,81.013,26.75246539032476,81.36996352899745,17,M,2021,23,4,1,2,0,3
LUCKNOW,P23042100750,C2,PS4,PHONE,Pollution,Sound Pollution,26.871,81.016,26.38445567490887,81.50915312666923,21,F,2021,23,4,1,59,0,0
LUCKNOW,P23042100904,C2,PS4,PHONE,Threat In Person,Threatening To Kill,26.866,81.014,26.5579640008056,81.35525098066397,27,M,2021,23,4,2,50,0,3
LUCKNOW,P23042100929,C2,PS4,PHONE,Threat In Person,Threatening To Kill,26.86,81.027,26.453020140886924,81.27602807933242,8,F,2021,23,4,3,1,0,3
LUCKNOW,P23042103302,C2,PS4,PHONE,Found Deadbody,Male Dead Body,26.864,81.01899999999999,26.442934371646373,81.40839523039325,46,M,2021,23,4,9,41,0,1
LUCKNOW,P23042106132,C2,PS4,PHONE,Dispute,Other Dispute,26.873,81.01100000000001,26.63104111404687,81.6294884895133,46,F,2021,23,4,13,38,0,3
LUCKNOW,P23042107640,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.868,81.002,26.37118306386948,81.60059342227304,9,M,2021,23,4,15,48,0,3
LUCKNOW,P23042107664,C2,PS4,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,26.868,81.002,26.165587616676195,81.38870645016162,25,F,2021,23,4,15,49,0,3
LUCKNOW,P23042108517,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.871,81.016,26.47987359582332,81.24114766249642,28,M,2021,23,4,16,57,0,3
LUCKNOW,P23042109212,C2,PS4,PHONE,Dispute,Money Transactions Dispute,26.861,81.023,26.292881387139985,81.41278015331557,5,M,2021,23,4,17,58,0,3
LUCKNOW,P23042110210,C2,PS4,PHONE,Forgery,Illegal Supply,26.861,81.023,26.198131777935583,81.66379398316822,5,M,2021,23,4,19,17,0,3
LUCKNOW,P23042113291,C2,PS4,PHONE,Corona,Gathering Open Walk In Group,26.865,81.023,26.990467743018463,81.38086659024108,44,M,2021,23,4,21,59,0,3
LUCKNOW,P23042113405,C2,PS4,PHONE,Unclaimed Information,Unclaimed Men,26.871,80.997,26.958446361743388,81.23318732750684,38,M,2021,23,4,22,4,0,3
LUCKNOW,P23042114616,C2,PS4,PHONE,Dispute,Dispute With Drunk Person,26.86,81.01100000000001,26.68100834185647,81.23714278929441,23,F,2021,23,4,23,12,0,3
LUCKNOW,P24042101364,C2,PS4,PHONE,Corona,Help For Other,26.862,81.023,26.65379234726809,81.14093832308835,23,F,2021,24,4,6,28,0,3
LUCKNOW,P24042104896,C2,PS4,PHONE,Dispute,Dispute In Hospital,26.864,81.005,26.25196992541793,81.46675015698396,30,F,2021,24,4,11,33,0,3
